LEMMA	FREQUENCY	RANGE	UDP
נדמה	26.08	3522	2,776.71
איכשהו	25.69	4330	2,776.68
קופר	27.65	1447	2,775.54
תיקון	25.99	3691	2,771.42
הקסם	26.38	3179	2,770.45
התלונן	25.65	4147	2,769.94
משכורת	25.89	3614	2,769.35
תשתוק	26.07	3588	2,765.67
יופ	25.81	3797	2,763.34
הערה	25.69	3888	2,762.82
חתימה	25.89	3605	2,761.29
נאנח	27.69	1121	2,760.47
אוליבר	27.72	1070	2,758.82
רוצח	25.89	3711	2,757.15
מטורף	25.48	4215	2,756.90
הנייד	26.16	3261	2,755.36
קופסה	25.89	3680	2,753.07
אר	26.48	2588	2,750.00
בבר	25.87	3628	2,748.32
בנייה	25.91	3428	2,747.56
נביא	25.81	3647	2,746.86
אליזבת	27.10	1708	2,745.80
לימוד	25.67	3657	2,739.80
רצית	25.31	4306	2,737.20
מרחב	25.80	3535	2,735.34
סיני	26.00	3021	2,730.11
עצה	25.26	4194	2,729.87
קנייה	25.57	3732	2,729.15
נדע	25.33	4236	2,728.17
גארי	27.28	1192	2,727.47
רני	25.48	3954	2,726.31
תקשיבו	25.47	3835	2,724.31
אנוש	26.21	2884	2,724.25
שמאלה	25.76	3162	2,724.04
אוצר	26.21	2560	2,723.01
חמצן	26.28	2579	2,720.74
נאבק	25.39	3811	2,717.51
זרוק	25.65	3347	2,717.44
טיפוס	25.27	3842	2,716.61
הירח	26.08	2722	2,716.12
אביב	25.80	2941	2,710.93
עדן	25.62	3368	2,710.15
מטופש	25.26	4072	2,707.26
נתקע	25.15	4088	2,707.24
פיליפ	26.87	1476	2,706.43
בוך	25.42	3536	2,703.04
ריב	25.26	3812	2,699.72
כדורגל	25.99	2545	2,699.05
מתישהו	25.01	4135	2,696.70
מערבי	25.41	3340	2,695.27
שלקח	24.89	4317	2,692.04
צעק	25.09	3834	2,692.04
ראסל	26.99	1107	2,691.90
הרובה	25.83	2752	2,691.81
בהרבה	24.84	4260	2,691.19
ממם	26.05	2478	2,688.17
יועץ	25.44	3217	2,687.83
התאם	24.95	4032	2,683.61
דק	24.94	4073	2,683.10
ארז	25.33	3417	2,682.18
השריף	26.24	2181	2,679.02
בטי	26.77	1192	2,678.03
הכריז	24.93	3804	2,675.95
צחוק	25.15	3437	2,675.53
הבהיר	24.72	4195	2,674.09
מדהים	24.78	4072	2,672.22
הורשה	24.84	3895	2,669.26
אמנדה	26.81	1021	2,667.25
מתק	24.81	4022	2,666.12
תספר	24.78	4129	2,665.01
דופן	24.83	3800	2,663.66
תיבה	25.41	2989	2,663.16
שמאלי	24.99	3485	2,660.87
האצבעת	24.87	3793	2,660.32
רפאי	25.56	2795	2,658.87
השטות	24.55	3954	2,656.65
השמלה	25.36	2900	2,655.85
קורס	25.20	3144	2,653.90
תזה	25.84	2198	2,649.40
התווכח	24.61	3939	2,647.76
סל	25.10	3219	2,647.54
המוזיקה	25.18	3027	2,645.93
נתיב	25.12	3279	2,645.68
מור	25.50	2571	2,644.64
בגללך	24.59	4063	2,640.53
הרחק	24.78	3738	2,639.52
ערבות	24.95	3251	2,639.24
הכומר	25.72	2169	2,637.05
שמלה	25.03	3149	2,635.54
ויקטור	26.34	1227	2,635.50
להד	24.42	4202	2,635.16
הבטחה	24.60	3826	2,634.87
הרכב	24.83	3419	2,629.85
קייסי	26.58	784	2,627.64
מורגן	26.15	1376	2,625.82
אשלח	24.34	4126	2,624.59
ביקורת	24.84	3205	2,624.20
בעקבות	24.42	3902	2,622.58
לוויה	25.02	3058	2,622.26
הכובע	24.87	3084	2,622.20
שטף	24.45	3891	2,621.05
תשכח	24.19	4011	2,606.57
ניקי	25.99	1292	2,605.47
דבש	24.99	2778	2,604.62
רישיון	24.52	3404	2,604.55
מחזה	25.10	2421	2,603.86
נתראה	24.27	3880	2,598.84
בכי	24.41	3540	2,598.48
ימינה	24.62	2999	2,597.38
מלוכלך	24.20	3750	2,595.20
ברזל	24.77	2941	2,594.94
בלגן	24.15	3863	2,592.37
החליק	24.26	3583	2,586.59
חזית	24.31	3364	2,584.07
היגיון	24.23	3690	2,582.87
ציוד	24.32	3563	2,582.41
זויף	24.39	3381	2,578.94
תוציא	24.20	3643	2,577.32
לאחור	24.03	3741	2,576.11
תעזר	24.28	3629	2,574.53
מארי	25.45	1641	2,572.68
בנך	24.55	3209	2,572.63
כושי	25.34	1432	2,570.33
בקרה	24.87	2514	2,569.32
קונגרס	25.27	1651	2,568.85
עולמי	24.32	3154	2,568.70
צהוב	24.38	3127	2,567.75
הקוד	24.72	2704	2,565.87
מחורבן	24.11	3422	2,565.71
סר	25.16	1891	2,565.04
סוכר	24.30	3195	2,564.31
טרור	24.68	2652	2,563.70
גלידה	24.55	2978	2,563.48
אזהרה	24.17	3524	2,562.83
מונה	24.28	3113	2,560.37
הרח	24.30	3157	2,559.67
היזהר	23.97	3641	2,559.25
משבר	24.15	3359	2,558.80
לאבי	24.40	3117	2,558.76
תלונה	24.19	3299	2,558.69
סייע	24.07	3574	2,554.88
חמוש	24.15	3458	2,554.65
בעלים	23.76	3869	2,553.55
אקרא	23.69	3990	2,553.09
הרוצה	23.76	3856	2,551.65
בוטח	24.11	3440	2,551.32
תלה	23.73	3952	2,550.40
נעול	23.94	3726	2,549.66
הפ	24.06	3317	2,545.33
עני	23.80	3656	2,545.00
הבל	23.79	3810	2,544.87
לצערי	23.79	3769	2,542.28
הדק	23.90	3605	2,541.26
תוכלו	23.72	3915	2,541.06
אפריל	24.76	2006	2,540.50
בעט	23.80	3570	2,539.12
מחוזי	24.49	2493	2,538.21
תנס	23.73	3927	2,537.90
דקר	24.33	2890	2,537.71
הספה	24.04	3387	2,537.25
תוספת	23.73	3804	2,536.96
כונה	23.78	3623	2,535.98
מגי	25.42	1179	2,534.31
שתמצא	23.59	4076	2,532.28
מירוץ	24.74	1928	2,529.18
מגניב	23.82	3644	2,525.85
האדון	24.25	2625	2,525.72
ייצר	23.86	3343	2,525.31
נפשי	23.65	3616	2,524.53
גבירתי	24.29	2540	2,522.39
הרגע	23.91	3164	2,522.11
תשמר	23.54	3818	2,519.80
העריץ	23.49	3685	2,517.89
אחלה	24.04	3143	2,516.19
פרידה	23.83	3324	2,514.07
תקין	23.82	3308	2,513.62
תה	23.73	3312	2,512.17
תתרחק	23.68	3522	2,511.36
קליפורניה	23.96	2732	2,510.59
הפס	23.46	3766	2,510.23
נואש	23.50	3748	2,508.88
הקרח	24.35	2354	2,507.11
נעבר	23.33	3980	2,506.03
מונית	23.78	2980	2,505.87
מלכתחילה	23.39	3951	2,505.74
ליגה	24.02	2731	2,505.61
כתבה	24.10	2547	2,504.74
באת	23.34	3985	2,504.40
תמורת	23.61	3500	2,502.74
דרק	25.06	1155	2,499.94
שלג	24.20	2422	2,498.73
ההרגשה	23.37	3851	2,498.36
שנאה	23.67	3237	2,498.26
תישאר	23.44	3584	2,495.74
אבקש	23.26	3839	2,491.46
האנה	25.14	853	2,483.72
עברה	23.17	3957	2,482.76
סטפן	24.97	1038	2,481.94
האומן	23.20	3660	2,481.37
נטה	23.16	3808	2,480.68
רובי	24.63	1460	2,480.04
אפל	23.73	3095	2,478.74
משלך	23.07	3993	2,478.51
ציהרי	23.27	3676	2,478.32
קייטי	24.81	1093	2,473.05
החתול	23.87	2597	2,472.82
המעיל	23.50	3115	2,472.69
ניפגש	23.17	3742	2,472.17
חטיפה	23.84	2625	2,469.77
יידי	23.25	3569	2,468.58
סנטור	24.48	1432	2,468.53
ופשוט	22.98	3810	2,466.59
ספנסר	24.83	963	2,465.74
חפר	23.31	3369	2,461.92
אחזור	23.00	3838	2,460.05
תושב	23.40	3099	2,459.45
זאק	24.83	899	2,459.30
התאבד	23.43	3030	2,459.10
אנגלי	23.43	2819	2,456.56
טוד	24.68	1107	2,454.94
זכוכית	23.23	3272	2,452.97
עבירה	23.14	3303	2,451.15
הבזבז	22.84	3872	2,449.96
קליע	23.74	2422	2,447.78
שמירה	23.04	3588	2,447.50
עולה	22.72	3769	2,447.00
קיצוני	23.08	3321	2,445.99
כתיבה	23.23	2992	2,445.84
העליב	22.84	3794	2,443.85
יישן	23.05	3488	2,441.78
התפשט	23.04	3444	2,440.81
רוע	23.08	3456	2,438.53
וכל	22.73	3874	2,434.65
גונב	22.93	3517	2,431.13
אגף	23.35	2703	2,430.72
שיכול	22.62	3952	2,427.76
רימה	22.80	3519	2,426.64
הביס	23.15	3168	2,424.15
נס	22.81	3462	2,423.25
פקח	22.78	3545	2,422.16
גרמניה	23.76	1714	2,421.94
חליפה	22.95	3217	2,421.27
נקב	22.89	3319	2,421.23
פיצוץ	23.04	3073	2,418.12
דאגה	22.70	3690	2,416.70
שליח	23.17	2871	2,416.65
אדע	22.58	3825	2,414.53
בירור	22.60	3688	2,414.31
מטופל	23.35	2582	2,412.16
נדיב	22.61	3610	2,411.82
סיוט	22.74	3544	2,411.36
יעיל	22.65	3590	2,410.12
אסון	22.62	3518	2,407.68
נאמנות	22.80	3249	2,405.56
בוש	22.88	2885	2,405.20
שפך	22.51	3703	2,403.91
מפלגה	23.48	1819	2,402.99
פגשה	22.45	3747	2,402.74
אופנוע	23.39	2231	2,401.50
הסיע	22.59	3485	2,398.17
קלאסי	22.56	3488	2,394.86
הפרח	22.85	2871	2,390.10
הפרעה	22.63	3350	2,388.55
שאינך	22.56	3315	2,385.51
הפסד	22.51	3297	2,384.47
מק	23.24	2025	2,383.37
רישום	22.64	3203	2,382.70
ברוס	23.73	1288	2,382.32
חיבור	22.63	3239	2,381.50
הודו	23.14	2204	2,381.43
עבריין	22.74	2882	2,378.64
אס	23.10	2210	2,378.43
רך	22.41	3387	2,378.08
משלוח	22.60	3221	2,376.56
התקשרה	22.35	3606	2,375.71
ממתי	22.23	3789	2,373.66
אקס	23.17	2199	2,372.99
עותק	22.41	3242	2,370.52
פרסום	22.49	2871	2,364.96
הצהרה	22.31	3219	2,364.27
הצוואר	22.30	3469	2,362.74
וינסנט	23.72	1041	2,361.07
שנתה	22.05	3862	2,358.72
טכני	22.20	3460	2,358.44
ניגש	22.13	3445	2,356.88
וייט	23.55	1264	2,356.83
מוט	22.65	2638	2,355.93
דרישה	22.22	3322	2,354.98
חנייה	22.38	3183	2,352.52
יציב	22.21	3485	2,352.46
רכש	22.12	3457	2,350.31
פן	22.54	2767	2,350.29
שיניים	22.21	3310	2,349.65
השיב	22.23	3332	2,347.67
לקראת	21.98	3611	2,346.88
בואי	22.18	3297	2,346.53
התבגר	22.15	3442	2,344.98
אמי	22.35	3075	2,343.66
ארמון	22.93	2005	2,343.61
ממזר	22.26	3068	2,342.10
מעלתך	23.52	1092	2,341.80
המנוע	22.44	2735	2,339.33
שתוכלי	22.01	3769	2,338.06
התנגדות	22.34	2802	2,336.42
מאי	22.01	3134	2,336.17
וכן	21.88	3611	2,333.19
מע	21.93	3384	2,329.32
שסיפר	21.82	3759	2,329.17
נצח	22.05	3269	2,328.68
יומי	21.81	3573	2,327.18
כבש	22.21	2962	2,326.98
קדם	21.88	3509	2,326.98
המשאי	22.53	2387	2,326.66
מיפחיד	21.89	3589	2,326.15
מבריק	21.82	3358	2,324.29
מדיניות	22.07	2958	2,321.66
אתחיל	21.69	3829	2,319.90
קופה	22.06	3013	2,319.20
ביטוי	21.81	3389	2,318.18
החביא	21.95	3375	2,317.67
הארנק	22.18	2849	2,317.44
היר	22.27	2684	2,316.25
רוז	22.98	1481	2,315.69
הסכמה	21.86	3393	2,315.54
זריקה	22.00	3078	2,315.41
ידעתי	21.70	3719	2,314.50
תענוג	21.74	3482	2,314.17
בעיניי	21.86	3259	2,311.98
מטען	22.04	3041	2,310.60
תפוח	22.15	2800	2,309.44
מנייה	22.46	2071	2,308.64
ולמה	21.59	3769	2,307.79
סרן	23.05	1185	2,306.79
סידר	21.68	3487	2,304.24
תחזיק	21.83	3175	2,301.78
חושך	21.88	3055	2,298.62
השקעה	21.97	2753	2,298.49
גאס	23.31	628	2,297.74
נוכחי	21.63	3438	2,296.29
חומד	22.38	2172	2,295.47
חפש	21.61	3491	2,295.20
בניגוד	21.52	3633	2,294.84
חוששה	21.65	3504	2,293.62
טינה	22.26	2309	2,293.13
צועק	21.73	3159	2,292.95
טל	21.63	3301	2,290.69
בריון	21.93	2805	2,290.39
בראון	22.60	1564	2,288.02
מוזיאון	22.36	2075	2,287.21
גניבה	21.63	3251	2,281.25
עליכם	21.47	3493	2,281.06
מודיעין	22.13	2380	2,281.03
אשיג	21.43	3566	2,280.83
יודעה	21.78	3073	2,280.47
הוזמן	21.44	3537	2,279.27
הנ	21.81	2952	2,277.89
זהה	21.45	3536	2,277.43
לווה	21.38	3486	2,275.62
הציק	21.42	3415	2,273.95
שובר	21.41	3425	2,272.60
נייד	21.75	2854	2,271.13
איטי	21.41	3301	2,268.51
מעלית	21.84	2630	2,267.53
העז	21.46	3203	2,266.32
הולכה	21.35	3553	2,265.84
כיום	21.47	3037	2,263.12
אבדק	21.27	3688	2,261.18
הכרחי	21.28	3538	2,259.56
נשאה	21.41	3188	2,256.28
הרביץ	21.51	2962	2,256.16
אצא	21.21	3614	2,256.14
מבינה	21.22	3588	2,253.85
ויכוח	21.26	3327	2,253.34
הדג	21.80	2402	2,251.39
איטלקי	21.70	2445	2,251.14
בגדול	21.16	3430	2,250.13
לויס	22.95	589	2,248.82
האל	21.99	2144	2,248.51
חבוב	21.75	2530	2,247.74
כב	21.34	3069	2,247.44
הרוצח	21.63	2659	2,247.37
מצטערה	21.25	3541	2,246.00
חכמה	21.17	3499	2,245.52
שמועה	21.28	3211	2,245.51
אובדן	21.32	3245	2,245.17
שבאת	21.05	3671	2,242.55
חומה	21.50	2859	2,242.43
שומן	21.58	2604	2,240.95
אופנה	21.62	2503	2,240.40
מרוצה	21.03	3456	2,239.70
ולך	20.96	3638	2,237.53
איפשהה	21.05	3586	2,236.57
מזרחי	21.29	2980	2,234.11
הגדיר	21.12	3262	2,233.79
דמעה	21.20	3087	2,233.14
האפשרי	21.04	3537	2,232.93
אשמתי	21.08	3524	2,232.72
צמוד	21.09	3249	2,230.86
שבור	21.03	3429	2,226.90
ברט	22.37	1070	2,225.77
הציוד	21.16	3108	2,222.88
גיד	20.96	3498	2,222.18
בעינ	20.92	3293	2,220.58
תוישאר	21.12	3125	2,215.34
התחבר	20.99	3353	2,214.87
אשאל	20.81	3601	2,214.86
דף	20.99	3176	2,212.51
שרצי	20.79	3619	2,210.48
שריפה	21.23	2807	2,208.86
רקע	20.90	3188	2,208.66
הקריב	20.98	3220	2,206.56
תסריט	21.41	2142	2,206.31
מאמר	21.29	2377	2,206.21
בעיני	20.83	3279	2,206.02
חולשה	20.97	3202	2,205.58
תזיז	20.82	3146	2,205.06
הרב	20.70	3587	2,204.01
בתוככי	20.80	3566	2,203.28
המטופל	21.59	2104	2,203.22
אליוט	22.19	974	2,203.08
חיוני	20.87	3295	2,201.78
מילר	21.85	1483	2,199.94
רוסיה	21.63	1793	2,199.65
גבעה	21.13	2570	2,198.22
בזבוז	20.70	3490	2,197.78
האכל	20.85	3221	2,196.95
כועסה	20.90	3275	2,196.34
ארל	22.11	956	2,194.13
כשיש	20.63	3570	2,194.00
תרצה	20.68	3459	2,193.55
מאט	21.94	1267	2,192.77
סאלי	21.95	1145	2,192.40
דמיון	20.78	3095	2,192.04
תעצר	20.91	2980	2,190.50
סה	21.90	1222	2,188.24
הפריד	20.72	3288	2,187.84
נקם	20.90	3099	2,185.57
אצליח	20.61	3438	2,184.78
סתום	20.76	3143	2,184.58
חסם	20.70	3243	2,184.11
נזהר	20.52	3496	2,181.41
צץ	20.62	3337	2,180.72
לכול	20.54	3391	2,180.41
הרע	20.68	3272	2,179.53
ואחרי	20.44	3518	2,178.88
מתכת	20.91	2775	2,177.93
מוניטין	20.63	3091	2,177.31
שמיים	20.69	3024	2,176.95
עיתונות	20.84	2557	2,176.67
אריה	21.49	1661	2,175.35
איכות	20.61	3111	2,175.08
הסגיר	20.78	2948	2,170.98
שמציא	20.50	3614	2,170.78
זמין	20.44	3384	2,169.58
תגלה	20.52	3404	2,169.42
תעורר	20.61	3118	2,168.57
גריי	21.73	1147	2,168.08
ברבר	21.27	1831	2,166.72
שהגיע	20.37	3592	2,166.69
גורדון	21.70	1140	2,166.63
מיידי	20.47	3259	2,165.52
תירוץ	20.39	3454	2,163.87
טרח	20.38	3479	2,163.29
חרב	21.07	2354	2,163.09
מכשף	21.47	1633	2,162.22
שחת	20.70	2742	2,160.93
מאסר	20.63	2769	2,160.49
צאו	20.74	2722	2,160.10
מעצב	20.47	3234	2,159.79
גולף	20.95	2317	2,159.10
סף	20.33	3404	2,158.78
תחפושת	21.05	2229	2,158.14
האורה	20.58	2944	2,157.51
דרומי	20.67	2768	2,156.70
ביני	20.32	3478	2,155.34
תפילה	20.67	2654	2,155.16
רם	20.40	3158	2,154.94
מקובל	20.38	3200	2,154.30
הז	21.75	756	2,153.61
ישנה	20.34	3346	2,150.83
איאן	21.71	819	2,148.79
קרול	21.50	1229	2,148.20
וינס	21.76	689	2,146.71
נפצע	20.41	3155	2,146.52
דייל	21.34	1370	2,143.85
התרכז	20.27	3300	2,142.70
הנאה	20.28	3204	2,142.50
שבא	20.13	3574	2,141.96
גופות	20.53	2897	2,141.33
תרגיש	20.22	3521	2,141.28
כיבד	20.24	3274	2,140.80
נבנה	20.35	3091	2,138.66
דונה	21.49	1097	2,138.25
שיתוף	20.29	3139	2,137.22
בטיחות	20.43	2928	2,136.01
שדד	20.51	2625	2,134.78
מתקפה	20.74	2348	2,132.66
עמק	20.61	2459	2,132.37
לבי	20.29	2984	2,130.64
פקד	20.70	2276	2,130.43
כדורסל	20.86	2024	2,129.77
איכס	20.53	2816	2,128.64
ולם	20.09	3459	2,127.42
הוכח	20.12	3329	2,127.37
בוסטון	20.94	1708	2,126.93
העסיק	20.11	3220	2,124.40
בייבי	20.74	1995	2,124.34
מדריך	20.36	2817	2,123.97
ממלכה	20.85	2018	2,123.50
תקרא	20.04	3338	2,123.48
אבק	20.39	2733	2,121.89
בלע	20.15	3077	2,121.78
סומך	20.17	3235	2,120.78
הסתכן	20.08	3417	2,118.07
ינא	21.82	41	2,116.85
תהיי	20.04	3373	2,116.53
האות	20.47	2572	2,116.40
ותראה	19.90	3499	2,115.81
הכנסה	20.17	2806	2,113.37
בטן	20.16	3026	2,112.48
שיקרה	19.91	3437	2,111.01
היות	19.95	3113	2,109.15
סמי	20.86	1612	2,107.28
קולג	20.38	2382	2,107.06
קיום	20.05	3074	2,106.48
הועבר	19.99	3206	2,106.43
ממוצע	19.99	2943	2,106.36
השחורה	20.30	2539	2,104.46
צעקה	20.20	2704	2,102.50
הוצא	19.85	3310	2,101.30
סיוע	20.16	2701	2,099.98
גאווה	19.98	2924	2,099.22
תביא	19.89	3156	2,098.87
הש	19.97	3050	2,098.61
צ	20.55	1934	2,097.91
האין	20.02	2871	2,097.57
מדען	20.36	2434	2,097.46
חשיבות	19.79	3215	2,093.02
שתראה	19.70	3490	2,092.59
גבייר	20.24	2333	2,090.66
ברוק	21.07	928	2,090.10
עוגיה	20.22	2613	2,090.03
אימה	19.96	2961	2,088.81
שרוץ	19.68	3415	2,088.59
באם	19.84	3047	2,087.63
הולי	21.05	873	2,086.81
התיקים	19.95	2813	2,085.65
ליאו	21.00	901	2,083.52
מדים	19.95	2727	2,082.74
סתכל	19.78	3041	2,082.26
ניקוי	19.92	2897	2,081.12
כלה	20.18	2305	2,080.03
אשלם	19.71	3141	2,079.80
כריך	20.08	2662	2,079.55
שתרצי	19.71	3343	2,078.41
הרכיב	19.82	3005	2,077.61
חיצוני	19.79	3057	2,076.74
הנחש	19.93	2812	2,075.83
הווארד	20.79	1080	2,073.37
נאה	19.70	3058	2,072.65
גוון	20.19	2100	2,071.45
תש	19.58	3253	2,069.42
עמוס	19.63	3191	2,067.40
חייה	19.60	3321	2,066.27
הק	19.99	2481	2,065.51
מתכוונה	19.53	3377	2,065.48
הכחיש	19.59	3061	2,064.98
צעצוע	19.87	2728	2,063.00
אחך	19.52	3311	2,062.75
במיל	19.43	3249	2,061.71
כספי	19.57	2976	2,060.64
השתגעה	19.50	3115	2,058.21
הגשר	20.06	2166	2,057.28
כישלון	19.62	2959	2,056.38
ניסית	19.49	3416	2,056.20
תקן	19.56	3019	2,054.69
שהבחור	19.46	3262	2,053.87
החום	19.71	2785	2,052.53
תומאס	20.41	1435	2,052.17
הבץ	19.66	2671	2,050.25
רכוש	19.53	2861	2,048.74
ך	20.96	294	2,048.61
בטל	19.55	2932	2,047.80
מגורים	19.56	2966	2,047.28
בוחר	19.50	3039	2,046.09
רוי	20.59	902	2,045.12
לש	19.75	2418	2,040.78
יסוד	19.47	2917	2,040.69
היטלר	20.42	1014	2,040.45
שיין	20.62	822	2,040.16
כנופיה	19.90	2036	2,038.82
פלורידה	19.86	2063	2,038.73
גביע	20.05	1736	2,037.61
השליך	19.41	3011	2,037.50
פיחד	19.37	3169	2,036.08
החמיר	19.42	3178	2,034.60
ווקר	20.42	1045	2,034.06
פנייה	19.43	2829	2,032.48
הצחיק	19.25	3218	2,032.25
ענן	19.54	2601	2,032.20
קארן	20.46	960	2,031.43
קנדי	19.92	1815	2,030.48
כנסת	19.28	3084	2,030.44
רווק	19.57	2626	2,030.17
נמכר	19.38	2799	2,028.73
ביג	19.86	1921	2,028.69
ובגלל	19.15	3266	2,025.86
בזכות	19.26	3108	2,025.57
שתן	19.34	2996	2,025.49
נכנע	19.32	2877	2,022.94
תקרית	19.34	2928	2,022.42
הטיפוס	19.27	2919	2,022.36
נגדי	19.23	3091	2,021.97
רנדי	20.40	907	2,021.88
אשראי	19.39	2711	2,021.75
באלן	20.12	1451	2,020.08
אנדרו	20.10	1375	2,018.55
טובי	20.38	838	2,016.54
עכבר	19.60	2241	2,016.15
איחור	19.10	3174	2,013.59
כנה	19.14	3106	2,011.58
נגדך	19.08	3148	2,011.47
גבריאל	20.26	981	2,011.00
מורכב	19.14	3014	2,010.73
דמם	19.21	2962	2,009.86
רוצה	19.49	2374	2,008.02
לדבר	18.97	3382	2,008.00
בוצע	19.13	3012	2,007.10
אמ	19.58	2218	2,007.09
הופס	18.96	3081	2,006.26
כובד	19.00	3113	2,006.08
תשעה	19.14	2835	2,005.47
רגשי	19.13	3012	2,004.00
הדף	19.16	2918	2,003.89
החשוב	18.94	3243	2,000.13
הינוק	19.22	2726	1,998.64
פייג	20.22	756	1,996.87
נציג	19.17	2562	1,996.55
שלף	19.00	3031	1,995.70
טונאי	19.83	1406	1,995.02
פדרלי	19.26	2420	1,991.98
בסיסי	18.90	3067	1,991.66
כינה	18.86	3034	1,987.34
גשר	19.24	2372	1,986.99
הריקוד	19.22	2361	1,985.51
נפט	19.60	1520	1,983.57
הובא	18.89	2975	1,980.11
ריגש	18.76	3121	1,977.64
רות	19.59	1480	1,977.23
ספרדית	19.30	2137	1,977.07
שבאה	18.71	3311	1,976.48
חיבוק	18.96	2816	1,975.12
קודש	19.10	2398	1,973.30
גרסה	18.97	2710	1,973.23
אליבי	19.30	2034	1,972.82
העונה	19.11	2414	1,972.17
הזכר	18.88	2826	1,970.17
הפר	18.79	2951	1,969.90
ברק	19.39	1791	1,968.83
דשא	18.96	2532	1,968.81
סוגל	18.78	3040	1,967.70
יאנג	19.76	1048	1,967.52
לנוע	18.94	2688	1,967.44
מיהר	18.64	3163	1,966.56
המכנסי	18.88	2787	1,965.83
ניחש	18.73	3081	1,965.72
מסורת	18.92	2585	1,963.54
הוליווד	19.17	1874	1,961.89
רשאי	18.73	2838	1,959.53
דגימה	19.09	2313	1,958.88
שכול	18.59	3157	1,958.86
מודעה	18.83	2515	1,954.29
קופץ	18.56	2984	1,953.86
מועד	18.60	2894	1,950.42
גזין	18.94	2250	1,949.27
טמבל	18.72	2592	1,946.88
תסתובב	18.61	2800	1,946.78
רון	19.53	1012	1,946.16
מוסרי	18.59	2710	1,944.36
צעוק	18.45	3021	1,939.11
תאמר	18.67	2580	1,938.78
לבדי	18.46	3029	1,936.72
זוהר	18.60	2636	1,935.38
טענה	18.45	2842	1,932.79
פרנסיס	19.37	1150	1,932.71
התעניין	18.36	3019	1,932.58
שמוק	18.63	2422	1,931.90
העניש	18.52	2839	1,931.49
מיקי	19.42	938	1,929.84
לכד	18.56	2797	1,928.39
רן	19.31	1127	1,927.93
חינוך	18.54	2419	1,925.67
פוליטיקה	18.55	2393	1,925.59
ספרייה	18.77	2099	1,924.05
תיאור	18.39	2844	1,921.04
מלקולם	19.45	778	1,920.07
לבנים	18.37	2686	1,919.37
ממתק	18.77	2109	1,919.18
שמה	18.22	3148	1,918.61
קארי	19.22	1144	1,918.38
מאסטר	19.27	1038	1,914.71
שגוי	18.29	2958	1,914.23
הכוס	18.31	2675	1,908.33
תפסתי	18.21	2890	1,907.93
ריפא	18.51	2503	1,907.83
היין	18.46	2432	1,907.55
סול	18.93	1424	1,906.62
הלוויה	18.51	2268	1,906.50
לידה	18.24	2875	1,906.34
אשאיר	18.09	3229	1,905.61
קש	18.06	3151	1,904.79
שף	18.72	1901	1,904.65
ליבי	18.48	2316	1,903.73
ארצי	18.41	2318	1,903.02
חייזר	18.91	1630	1,901.78
זקנה	18.22	2801	1,900.82
צרכים	18.20	2886	1,899.36
הוודא	18.05	3138	1,899.36
הגעיל	18.09	2992	1,898.18
חיוך	18.08	2868	1,897.92
הפרה	18.22	2644	1,897.80
מצדך	18.11	3020	1,897.28
חמד	18.03	3114	1,897.13
עשרות	18.12	2943	1,896.34
רווחה	18.16	2734	1,896.14
איגוד	18.57	1810	1,895.51
חיין	18.04	3047	1,893.72
תור	18.32	2504	1,893.04
יגל	18.12	3049	1,891.38
גדר	18.31	2376	1,890.41
אכזב	18.02	3042	1,890.38
הוכנה	18.03	3089	1,888.69
משאב	18.19	2658	1,887.33
קוק	18.53	1767	1,887.01
השווה	18.04	2831	1,884.92
ואמר	17.89	3072	1,884.70
מפלצה	18.32	2476	1,884.59
מסקנה	17.95	2932	1,883.12
פרנקי	18.98	816	1,880.69
חטא	18.22	2330	1,880.41
מכוסה	17.93	3017	1,879.95
אופי	17.94	2779	1,879.71
ריילי	19.00	799	1,878.24
קאט	18.76	1210	1,877.01
הקדים	17.86	3046	1,876.95
הבנ	17.97	2749	1,876.51
קונור	19.07	649	1,875.26
עיצוב	18.09	2553	1,875.19
תקציב	18.17	2308	1,874.95
קלאוס	18.79	1127	1,874.52
נסי	17.96	2943	1,874.32
אולפן	18.32	1800	1,874.29
בארט	19.03	782	1,873.79
הקדוש	18.50	1714	1,873.56
משמעותי	17.85	2968	1,873.52
אלנה	19.12	490	1,872.78
לחימה	18.18	2327	1,872.25
שפגיש	17.76	3079	1,871.23
שתיקה	17.91	2762	1,869.28
כלכלי	17.94	2444	1,865.43
אמין	17.82	2818	1,864.01
בהיריון	18.40	1841	1,863.98
פג	18.54	1416	1,863.77
הברכי	17.94	2598	1,863.27
לזמן	17.74	3083	1,861.28
נכתב	17.76	2795	1,861.11
שפל	17.82	2726	1,861.06
דוכן	18.06	2235	1,860.49
טייל	17.87	2602	1,859.94
הבולבל	17.71	3039	1,858.20
הבריח	17.85	2788	1,857.96
אלבום	18.29	1769	1,857.66
סימון	18.31	1659	1,857.52
מקדש	18.43	1571	1,857.17
הורגים	17.80	2829	1,856.99
בינך	17.69	3101	1,856.93
נסוג	17.88	2591	1,855.55
תנצל	17.71	2930	1,854.24
טהור	17.75	2795	1,854.24
מוגן	17.87	2764	1,853.98
נרגש	17.69	2873	1,853.10
הקנא	17.80	2728	1,851.69
האשראי	17.92	2458	1,851.61
חשאי	17.86	2453	1,850.37
דרמה	17.92	2318	1,849.39
אישום	17.96	2229	1,849.37
בד	17.84	2439	1,849.00
צלם	17.82	2389	1,848.31
